etiqueta,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0,0,0,0.059289,0.01655,-0.03249,0.13091,-0.020848,-0.042439,0.183374,-0.061846,-0.047797,0.225672,-0.067954,-0.046236,0.120492,-0.102137,-0.018963,0.126789,-0.162128,-0.04767,0.096396,-0.111505,-0.058814,0.094258,-0.08419,-0.062642,0.084621,-0.131297,-0.011688,0.084473,-0.187251,-0.03826,0.060854,-0.12038,-0.038714,0.071613,-0.099967,-0.035181,0.049945,-0.149742,-0.010777,0.049737,-0.199537,-0.03964,0.030505,-0.138097,-0.028275,0.042526,-0.115986,-0.015312,0.019206,-0.161121,-0.012597,0.015412,-0.201663,-0.027199,0.00402,-0.158914,-0.017832,0.009216,-0.137057,-0.007807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0.071399,0.019614,-0.010227,0.139156,-0.014766,-0.011522,0.1841,-0.050432,-0.013835,0.218841,-0.061575,-0.01251,0.132516,-0.104485,-0.007788,0.163982,-0.13796,-0.024269,0.135342,-0.08927,-0.029645,0.115473,-0.071217,-0.031184,0.102505,-0.134446,-0.011389,0.130271,-0.167637,-0.028347,0.102683,-0.105546,-0.029887,0.087397,-0.089989,-0.029564,0.067097,-0.156145,-0.017511,0.096219,-0.193377,-0.03676,0.073798,-0.129651,-0.026904,0.058843,-0.111168,-0.017438,0.02806,-0.174336,-0.02442,0.053224,-0.199655,-0.03704,0.044689,-0.15738,-0.0279,0.032058,-0.144493,-0.019329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0.072132,0.013798,-0.016341,0.138281,-0.025547,-0.021505,0.18231,-0.068439,-0.027234,0.220778,-0.08698,-0.028858,0.131879,-0.113572,-0.004469,0.155486,-0.123654,-0.027039,0.122722,-0.079653,-0.037804,0.109972,-0.076033,-0.043389,0.102573,-0.141817,-0.006961,0.121448,-0.147005,-0.02768,0.090045,-0.092032,-0.031279,0.084506,-0.095829,-0.032929,0.068756,-0.161662,-0.013934,0.090139,-0.169132,-0.039503,0.063439,-0.115138,-0.030719,0.056663,-0.116528,-0.021602,0.032967,-0.178722,-0.022111,0.052486,-0.181372,-0.037331,0.039625,-0.142264,-0.028181,0.031118,-0.14029,-0.019694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0.046672,0.019782,-0.028397,0.104655,-0.000776,-0.035959,0.14506,-0.030959,-0.039631,0.178209,-0.043335,-0.038906,0.105163,-0.060987,-0.013935,0.100376,-0.105029,-0.035621,0.075078,-0.076505,-0.04397,0.074476,-0.054803,-0.046327,0.078768,-0.085737,-0.005953,0.072831,-0.12812,-0.030478,0.051333,-0.089029,-0.032875,0.055213,-0.065426,-0.029457,0.054366,-0.104167,-0.003154,0.049173,-0.143811,-0.030451,0.030532,-0.104666,-0.024831,0.036487,-0.082559,-0.014954,0.032818,-0.119577,-0.002491,0.028541,-0.149962,-0.019486,0.014457,-0.118798,-0.01527,0.017021,-0.095587,-0.007781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0.060481,0.017729,-0.008956,0.118168,-0.010864,-0.007973,0.155317,-0.050434,-0.008311,0.184976,-0.06957,-0.006325,0.101732,-0.081812,0.003344,0.124346,-0.127461,-0.013884,0.105435,-0.088774,-0.02498,0.088506,-0.057909,-0.029772,0.071187,-0.10549,0.000829,0.091565,-0.153754,-0.017048,0.07483,-0.100745,-0.024378,0.061687,-0.067559,-0.026576,0.039572,-0.12174,-0.004897,0.059591,-0.170685,-0.02357,0.046717,-0.119278,-0.02055,0.036166,-0.087513,-0.014758,0.006139,-0.132616,-0.011462,0.020298,-0.17329,-0.022771,0.015778,-0.138161,-0.018107,0.009142,-0.110703,-0.012471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0.065076,0.022368,-0.03604,0.142509,-0.00081,-0.048811,0.20058,-0.033512,-0.05839,0.248046,-0.053645,-0.064246,0.138594,-0.093531,-0.016758,0.144169,-0.130355,-0.054825,0.108741,-0.089128,-0.078748,0.083746,-0.049878,-0.088547,0.100086,-0.125216,-0.011374,0.110762,-0.162292,-0.054599,0.078272,-0.101613,-0.072279,0.055388,-0.055402,-0.075648,0.062448,-0.144776,-0.012867,0.06844,-0.180534,-0.055835,0.046107,-0.116681,-0.059519,0.031397,-0.069436,-0.051352,0.028202,-0.154119,-0.016969,0.033414,-0.186367,-0.044183,0.019313,-0.143364,-0.044684,0.012069,-0.104656,-0.038465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0.074583,0.035846,-0.033528,0.166303,0.003314,-0.045931,0.229932,-0.037859,-0.056167,0.284791,-0.051281,-0.063704,0.156833,-0.11002,-0.024619,0.167249,-0.139267,-0.066872,0.128738,-0.089635,-0.093851,0.097488,-0.045104,-0.10597,0.112051,-0.150515,-0.023233,0.126163,-0.175349,-0.069953,0.091488,-0.104549,-0.088425,0.062842,-0.049629,-0.092689,0.067411,-0.173236,-0.028191,0.075231,-0.198428,-0.074514,0.05076,-0.123359,-0.075532,0.032337,-0.069559,-0.065743,0.024192,-0.186551,-0.035621,0.031338,-0.210943,-0.066735,0.015089,-0.157554,-0.065055,0.004968,-0.113714,-0.057094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0.074627,0.031784,-0.022764,0.157621,0.004762,-0.031083,0.218792,-0.031372,-0.040293,0.268902,-0.042458,-0.047816,0.151502,-0.095681,-0.010508,0.168491,-0.12626,-0.048628,0.13463,-0.081061,-0.074788,0.106862,-0.038696,-0.087237,0.110159,-0.130214,-0.014112,0.137815,-0.164152,-0.05758,0.104377,-0.098162,-0.075584,0.074774,-0.045069,-0.079935,0.068387,-0.152122,-0.0235,0.089377,-0.181429,-0.066296,0.06404,-0.112858,-0.068241,0.042301,-0.063034,-0.059242,0.026339,-0.168857,-0.034651,0.045714,-0.19953,-0.061665,0.034049,-0.149793,-0.06008,0.022127,-0.105955,-0.053126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063449,-0.057518,-0.024751,-0.110461,-0.139331,-0.041492,-0.14514,-0.202256,-0.059112,-0.182076,-0.247713,-0.073861,-0.05363,-0.221941,-0.014899,-0.054246,-0.244837,-0.04743,-0.053309,-0.179569,-0.067917,-0.054623,-0.123041,-0.076421,-0.005789,-0.219055,-0.015978,-0.011002,-0.240736,-0.050801,-0.01889,-0.162537,-0.063491,-0.024765,-0.101997,-0.064433,0.037479,-0.20282,-0.021815,0.026852,-0.215584,-0.05389,0.011606,-0.142328,-0.053073,0.000812,-0.087053,-0.044044,0.075503,-0.176871,-0.030217,0.063535,-0.195057,-0.049263,0.043092,-0.149697,-0.045095,0.029453,-0.113739,-0.03667
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059841,-0.029011,-0.000407,-0.096814,-0.085333,-0.001873,-0.113171,-0.133869,-0.008995,-0.131554,-0.171455,-0.014174,-0.061719,-0.19364,0.023939,-0.09909,-0.202707,-0.000988,-0.091835,-0.145184,-0.0214,-0.075096,-0.104373,-0.03067,-0.03102,-0.205803,0.014088,-0.076048,-0.203039,-0.010727,-0.066437,-0.134974,-0.02196,-0.049261,-0.0935,-0.022794,0.002241,-0.209282,-7.20E-05,-0.047172,-0.20235,-0.022116,-0.042454,-0.135681,-0.019751,-0.028292,-0.093128,-0.011063,0.038271,-0.201036,-0.015621,-0.009627,-0.204359,-0.026668,-0.018296,-0.154949,-0.020439,-0.011752,-0.117352,-0.010629
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067717,-0.057855,-0.029816,-0.118783,-0.149379,-0.047619,-0.154267,-0.219903,-0.064309,-0.191219,-0.268115,-0.076759,-0.062032,-0.25085,-0.019178,-0.047133,-0.266516,-0.049795,-0.046079,-0.19735,-0.068712,-0.052228,-0.13929,-0.076552,-0.010179,-0.248572,-0.018193,-0.002061,-0.2604,-0.049959,-0.010699,-0.177492,-0.061247,-0.023376,-0.114222,-0.060925,0.036965,-0.229163,-0.021987,0.034262,-0.226416,-0.052281,0.018904,-0.14852,-0.050064,0.003265,-0.092758,-0.039983,0.078125,-0.197199,-0.028595,0.072502,-0.208253,-0.047162,0.051162,-0.155958,-0.040787,0.032856,-0.116648,-0.030146
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066158,-0.046578,-0.032897,-0.114283,-0.131402,-0.053301,-0.144922,-0.204465,-0.070638,-0.17733,-0.25751,-0.083941,-0.054453,-0.249139,-0.033076,-0.04103,-0.226072,-0.059068,-0.040788,-0.167029,-0.073959,-0.047109,-0.118697,-0.080186,-0.002375,-0.251318,-0.029023,0.003414,-0.211583,-0.053412,-0.007375,-0.140705,-0.061207,-0.02116,-0.088989,-0.061996,0.042111,-0.232048,-0.028545,0.039934,-0.187985,-0.053683,0.022823,-0.124394,-0.052727,0.006024,-0.078833,-0.046066,0.079695,-0.200621,-0.031236,0.075734,-0.181703,-0.047455,0.05494,-0.134755,-0.04359,0.035904,-0.101391,-0.03584
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09269,-0.065884,-0.049923,-0.169351,-0.174849,-0.081418,-0.222374,-0.268302,-0.110093,-0.268266,-0.341642,-0.133048,-0.088867,-0.32268,-0.044941,-0.079218,-0.327908,-0.088099,-0.075169,-0.234984,-0.112001,-0.076264,-0.157951,-0.122355,-0.013779,-0.327008,-0.039993,-0.01162,-0.313705,-0.084479,-0.023244,-0.202513,-0.097343,-0.035985,-0.120426,-0.097887,0.050055,-0.306237,-0.041841,0.044658,-0.276401,-0.084967,0.022457,-0.178204,-0.081578,0.001795,-0.106668,-0.069268,0.105824,-0.267611,-0.048889,0.096284,-0.251167,-0.075726,0.064743,-0.183216,-0.070438,0.037055,-0.13544,-0.059749
A,0,0,0,0.127573,0.01987,-0.048712,0.259888,-0.073082,-0.066531,0.342034,-0.168213,-0.081816,0.418866,-0.20688,-0.090222,0.239176,-0.265838,-0.033456,0.247079,-0.249769,-0.098854,0.193702,-0.150851,-0.135898,0.159476,-0.080203,-0.151787,0.166755,-0.319364,-0.033414,0.179763,-0.299046,-0.111068,0.134042,-0.168162,-0.135279,0.105844,-0.076422,-0.136612,0.092803,-0.341867,-0.043073,0.097956,-0.318565,-0.119564,0.069015,-0.184758,-0.119097,0.052622,-0.09681,-0.099894,0.020949,-0.346428,-0.056757,0.024565,-0.324196,-0.106373,0.012453,-0.222565,-0.105845,0.010262,-0.15416,-0.093382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0.07563,0.024789,-0.043431,0.173281,-0.032541,-0.060277,0.238934,-0.092611,-0.072747,0.29679,-0.137062,-0.082638,0.164814,-0.173342,-0.031893,0.135033,-0.194887,-0.076711,0.093699,-0.128209,-0.104856,0.069408,-0.069354,-0.116065,0.116601,-0.216965,-0.023455,0.095355,-0.211797,-0.071533,0.060917,-0.121028,-0.08787,0.036525,-0.053108,-0.087459,0.066363,-0.235879,-0.021665,0.053972,-0.237474,-0.071229,0.027729,-0.141403,-0.070209,0.009969,-0.069866,-0.05604,0.01787,-0.235284,-0.023234,0.006827,-0.222192,-0.065286,-0.00821,-0.142832,-0.06874,-0.013906,-0.084116,-0.058913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0.09708,0.019033,-0.034865,0.207245,-0.058988,-0.046787,0.274955,-0.136261,-0.057201,0.338703,-0.170612,-0.064863,0.17995,-0.189823,-0.027767,0.190622,-0.216038,-0.075222,0.148397,-0.141373,-0.10365,0.11613,-0.07965,-0.115838,0.119624,-0.231142,-0.027895,0.131908,-0.249815,-0.079782,0.097047,-0.14905,-0.096684,0.070109,-0.075784,-0.098995,0.058949,-0.25103,-0.034859,0.067182,-0.271861,-0.086733,0.044338,-0.168506,-0.083368,0.026367,-0.09829,-0.069565,-0.0003,-0.25857,-0.044274,0.007738,-0.284635,-0.079399,-0.004495,-0.206855,-0.074328,-0.013065,-0.149322,-0.06293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0.098536,0.031038,-0.030026,0.199159,-0.014804,-0.04413,0.264867,-0.067142,-0.057241,0.325452,-0.089006,-0.066882,0.202806,-0.197122,-0.035445,0.204437,-0.132445,-0.077863,0.164781,-0.06451,-0.102013,0.136729,-0.025349,-0.112242,0.15807,-0.249204,-0.035826,0.151301,-0.158536,-0.080233,0.115275,-0.081113,-0.093394,0.087703,-0.03175,-0.095694,0.105876,-0.272143,-0.041031,0.09464,-0.18696,-0.085217,0.068545,-0.103651,-0.085704,0.048427,-0.046878,-0.076132,0.052443,-0.278352,-0.048988,0.048351,-0.222428,-0.078453,0.039076,-0.152572,-0.078897,0.033139,-0.10058,-0.071603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0.08776,0.016174,-0.022982,0.168766,-0.031233,-0.037021,0.214776,-0.088045,-0.05101,0.259085,-0.136964,-0.059656,0.162481,-0.201094,-0.023289,0.206938,-0.136071,-0.063353,0.173568,-0.06405,-0.083321,0.142429,-0.022843,-0.089991,0.126095,-0.233562,-0.02685,0.174837,-0.145476,-0.06607,0.138594,-0.068916,-0.073332,0.105942,-0.032482,-0.071158,0.083215,-0.242149,-0.035631,0.131671,-0.152395,-0.075634,0.102904,-0.075086,-0.07,0.075087,-0.038514,-0.056861,0.038861,-0.232056,-0.046314,0.081708,-0.159182,-0.072705,0.068745,-0.096686,-0.068616,0.052259,-0.067782,-0.059064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077797,-0.049763,-0.034437,-0.137242,-0.151482,-0.053945,-0.177442,-0.229794,-0.071802,-0.221909,-0.285394,-0.085136,-0.084912,-0.282038,-0.026288,-0.091546,-0.265599,-0.064108,-0.084037,-0.184161,-0.086933,-0.078093,-0.122119,-0.096479,-0.022273,-0.293066,-0.025212,-0.032743,-0.262741,-0.064079,-0.035725,-0.162434,-0.075379,-0.037532,-0.092002,-0.074296,0.035175,-0.277165,-0.029409,0.018181,-0.241549,-0.065958,0.00518,-0.151951,-0.061758,-0.002498,-0.091659,-0.048989,0.085813,-0.24433,-0.037498,0.068495,-0.23113,-0.05827,0.045105,-0.170942,-0.051254,0.031061,-0.131614,-0.039513
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07449,-0.039299,-0.04446,-0.13418,-0.144281,-0.066523,-0.179325,-0.228713,-0.082419,-0.231771,-0.279011,-0.091444,-0.092675,-0.294757,-0.0328,-0.055174,-0.247655,-0.070903,-0.051926,-0.16339,-0.093397,-0.058218,-0.110426,-0.103802,-0.035778,-0.312054,-0.025945,-0.002519,-0.245941,-0.062904,-0.011059,-0.146819,-0.07221,-0.023408,-0.093843,-0.070875,0.01807,-0.298234,-0.025378,0.041822,-0.235022,-0.061917,0.025509,-0.147189,-0.055421,0.009039,-0.100828,-0.04199,0.065118,-0.265995,-0.02904,0.0793,-0.229692,-0.050278,0.060338,-0.16439,-0.042478,0.042613,-0.133101,-0.030231
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074958,-0.058133,-0.027563,-0.127275,-0.16208,-0.04321,-0.164338,-0.236226,-0.057742,-0.209054,-0.280866,-0.068388,-0.070382,-0.283911,-0.016681,-0.07294,-0.261882,-0.050048,-0.07155,-0.184307,-0.072999,-0.07022,-0.12739,-0.083867,-0.011979,-0.288262,-0.017928,-0.020204,-0.255154,-0.049782,-0.028689,-0.1652,-0.060638,-0.03352,-0.102439,-0.061015,0.041523,-0.265905,-0.023948,0.025817,-0.232586,-0.053729,0.009359,-0.151475,-0.049158,0.000391,-0.098103,-0.038134,0.088481,-0.227946,-0.033159,0.072106,-0.223695,-0.048187,0.048769,-0.168299,-0.038632,0.035866,-0.131003,-0.026339
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113023,-0.065759,-0.070551,-0.207867,-0.224708,-0.109633,-0.266486,-0.354497,-0.143428,-0.322298,-0.453317,-0.169411,-0.124245,-0.412512,-0.066806,-0.128301,-0.406144,-0.137567,-0.116745,-0.271091,-0.177417,-0.10478,-0.16723,-0.195248,-0.026382,-0.425442,-0.05919,-0.029177,-0.400794,-0.135293,-0.04052,-0.23828,-0.155666,-0.051426,-0.115444,-0.154227,0.058402,-0.409235,-0.061547,0.053455,-0.356695,-0.134964,0.023478,-0.21329,-0.1285,-0.000447,-0.115816,-0.105643,0.134837,-0.369178,-0.071203,0.128313,-0.32601,-0.118214,0.092417,-0.226312,-0.113121,0.064936,-0.166011,-0.097307
B,0,0,0,0.051566,-0.019027,-0.018694,0.089635,-0.082041,-0.023127,0.077612,-0.155512,-0.026258,0.047387,-0.196025,-0.029356,0.100911,-0.145836,-0.00538,0.121137,-0.215696,-0.015445,0.128455,-0.260338,-0.026962,0.131927,-0.299759,-0.036532,0.07479,-0.172328,-0.007841,0.097502,-0.252453,-0.015073,0.110415,-0.30285,-0.026732,0.118459,-0.344352,-0.036555,0.045119,-0.181301,-0.013585,0.06835,-0.256757,-0.023984,0.083311,-0.300669,-0.037134,0.093477,-0.338749,-0.046309,0.009729,-0.177628,-0.021407,0.026676,-0.233349,-0.03102,0.039583,-0.265889,-0.037769,0.05029,-0.295251,-0.043265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0.048437,-0.021312,-0.020353,0.077865,-0.082211,-0.026252,0.059329,-0.154327,-0.030482,0.029002,-0.192349,-0.034696,0.084153,-0.140881,-0.005739,0.097068,-0.206511,-0.014944,0.100909,-0.250163,-0.026777,0.103285,-0.290294,-0.037056,0.060485,-0.164637,-0.00685,0.077937,-0.239355,-0.012943,0.086101,-0.287934,-0.024909,0.091593,-0.328936,-0.035362,0.034484,-0.171188,-0.011149,0.049745,-0.24363,-0.019585,0.05958,-0.285621,-0.031289,0.06696,-0.32185,-0.039706,0.003241,-0.164869,-0.017773,0.014053,-0.221205,-0.024656,0.022803,-0.251698,-0.028967,0.030426,-0.278272,-0.032872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0.049475,-0.01453,-0.021267,0.088703,-0.069965,-0.02796,0.078721,-0.143798,-0.032898,0.050257,-0.190409,-0.038039,0.102854,-0.136905,-0.009775,0.124891,-0.202474,-0.022658,0.132945,-0.246342,-0.036593,0.137301,-0.287151,-0.047283,0.077519,-0.165252,-0.010788,0.103367,-0.23839,-0.019586,0.1166,-0.287431,-0.032299,0.125797,-0.330047,-0.042621,0.049212,-0.175413,-0.015006,0.073739,-0.244268,-0.025121,0.088289,-0.286161,-0.036955,0.098545,-0.323692,-0.045293,0.015204,-0.17346,-0.021549,0.03311,-0.225784,-0.030403,0.045454,-0.255689,-0.035131,0.054651,-0.281767,-0.038788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0.057119,-0.012208,-0.017535,0.097764,-0.05901,-0.025702,0.096094,-0.118183,-0.033929,0.07602,-0.160312,-0.043465,0.098623,-0.1496,-0.010683,0.118967,-0.209819,-0.028753,0.132961,-0.25218,-0.046019,0.144824,-0.286858,-0.05872,0.071992,-0.168484,-0.015888,0.09247,-0.233209,-0.032398,0.110667,-0.279,-0.048468,0.125349,-0.311952,-0.060363,0.040851,-0.17059,-0.024317,0.062278,-0.235963,-0.044668,0.083628,-0.272985,-0.059184,0.100312,-0.296885,-0.067992,0.0071,-0.160029,-0.034358,0.032913,-0.197743,-0.052499,0.05423,-0.214759,-0.060178,0.070875,-0.22499,-0.064886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0.05757,-0.007495,-0.010532,0.108023,-0.068514,-0.011832,0.118297,-0.143718,-0.014333,0.109553,-0.201446,-0.018561,0.128749,-0.147062,0.002035,0.161452,-0.218713,-0.010645,0.182145,-0.267857,-0.024898,0.196958,-0.309965,-0.035968,0.108264,-0.173095,-0.005414,0.145739,-0.2609,-0.01651,0.172074,-0.318961,-0.031272,0.192134,-0.367383,-0.042507,0.080819,-0.182295,-0.015795,0.117023,-0.264852,-0.029717,0.142219,-0.318998,-0.044505,0.161027,-0.36437,-0.053939,0.045139,-0.179726,-0.027341,0.075674,-0.240624,-0.041084,0.097359,-0.280597,-0.049414,0.115248,-0.316812,-0.054864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0.077381,-0.003668,-0.017461,0.143786,-0.094325,-0.017569,0.150517,-0.196976,-0.017998,0.128318,-0.264456,-0.019646,0.162544,-0.201141,0.001065,0.206318,-0.280565,-0.013522,0.232847,-0.33215,-0.030048,0.255524,-0.37932,-0.044638,0.133696,-0.242483,-0.006857,0.18136,-0.34056,-0.022055,0.216022,-0.402931,-0.040484,0.24528,-0.455942,-0.055056,0.094456,-0.26005,-0.019343,0.143719,-0.364196,-0.040386,0.18084,-0.419753,-0.061875,0.212806,-0.467328,-0.076288,0.04491,-0.259066,-0.033603,0.083313,-0.337519,-0.055173,0.11342,-0.386313,-0.069759,0.141848,-0.430009,-0.080706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
